ID,Text,Subjectivity,Polarity
66bee2932c3b64ac1d456c04c3d36116," ??????? ????, ???? ????? ??????????? ??? ???? ?????",subjective,SP
52a0942df16d6036c133d4d99dec566b," ?????? ????, ???????????? ???? ???? ??????????? ???????? ?????",subjective,SP
cb3f27387592fd18ff84721398ee23fd, ?? ?? ???? ???? ???? ??????? ?????? ?????????,subjective,SP
9c4146d017b8ed52d3ca1847a7b8bacc," ???? ???? ???, ?? ??? ???? ???? ?????",subjective,SP
1338007783b4c709bd4404cb49e487dc, ??? ????? ?? ????? ???? ??????????? ?????? ??????,subjective,SP
8ffeef65aeadd9d29db5069322740c91," ?? ????????? ?????, ?????? ????? ?????????? ????????? ??????",subjective,SP
4e8a2cbc0d38e8330a2d66cd67c993a2, ????? ??????? ????????? ??????? ???? ??????? ?????? ??????????,subjective,SP
367ed6a2360248c02ff77184f4ac8f82, ??? ????????? ???? ????? ???? ????????? ????? ??????,subjective,SP
fb61455edefe2324e62d1ea80e2cca5e, ???????? ?????? ???? ????? ????????? ????? ??????? ??????????,subjective,SP
f1a07fcef969bfd34a505ecb072d93db, ????? ?? ??? ????? : ?? ??? (?????????)?,subjective,SP
6e44fb815028f9994e39476aae29f726, ?????-?? ???? ??????? ???????????? ??????????? ??????? ??? ?????????,subjective,SP
c71dbbe5758de351b0ea93c16c2cb4f0, ????? ? ????????? ?? ???? ?????? ????? ?????,subjective,SP
4810af109da85b6d6e0b184c72dc85ed, ????? ???? ??????? ????? ???? ??? ?????? ??????????,subjective,SP
d8ba6b6be234ed446bcb592346bd749f, ???? ??????? ??????? ?? ????? ??? ??? ????????,subjective,SP
2a0194e461c3fa1a8f846a3868a170ef, ?? ???????? ?? ???????? ????? ??????????? ????? ??????????,subjective,SP
f94981d5d71c0ebe52d5a79f5816dc58, ???????????? ??? ????? ??? ??? ???????? ???? ???????,subjective,SP
c5e329b89781314fd5916cc9f3dccdbd, ??????? ??????????? ‘?  ??????? ???? ? ??? ?????,subjective,SP
151a8942c25fa35ccf6718e6d7d0ab62,  ?? ????? ???? ????? ??????? ?? ??? ???!,subjective,SP
5901ec3a1028142c90b2f383917f1530, ?? ? ??? ???? ???? ???? ????? ???????,subjective,SP
7ec6227cbad61c95f109232a180c7037, ??????? ??? ?????????? ?? ?????? ???? ???? ???!,subjective,SP
d368835d9e735cd269aeb918bc33615c,"  ????? ????? ??????? ??? ????, ‘???? ????????? ???????",subjective,SP
1b659c9b785bbcadd3a800304c0e2c5e, ?????????? ?? ?????? ??? ???? ????? ??????? ????????????,subjective,SP
690758185b9fddc466d1e018096dc314, ???? ?? ????? ????? ???? ??? ????????? ???????,subjective,SP
aa66293e7e5e5624240c5d85e77cef22, ?? ? ?? ?????? ???? ??? ?????? ??????,subjective,SP
e0e102b31b26bd08ac71272b1aa005b0, ????? ???? ???????? ??????? ???? ????? ??? ????,subjective,SP
ff7d7ea75aeb76a59f6d02e6b73b32ce, ????????-?? ???? ??? ? ??? ???? ??????????? ???????,subjective,SP
9a8d0e6b2665b37dd461ff64aee1bae0, ??? ??? ????? ?? ???? ????? ???? ??????,subjective,SP
30e0e87f7a8a2fb5233fdfc10b3233bb, ????? : ? ?????? ?-? ?? ????? ??????????,subjective,SP
9eca48168b3879f6698f2a0ae7a24af1, ??????? ??? ??? ???? ???????? ???? ????? ????????,subjective,SP
5031836657c82b7684153f17de3366ec," ???? ????, ‘?? ?????? ??? ???? ??? ?????",subjective,SP
140fba528b69957555b99227d0e70de3, ???? ?????? ??????? ????? ???? ??? ?????????? ????????,subjective,SP
e27e6ac6b437840fc6b41f9c9a6d7360, ?????? ???? ???? ????????? ????? ??????? ????? ??????,subjective,SP
516914c86ab0b1aad864d919d9bcd548, ???? ?? ???? ????? ‘????? ?? ???? ?,subjective,SP
c145816058f68a8890aa400ea1b242c4, ???? ???? ?????? ???? ???? ??????? ???????????,subjective,SP
5194d38abd7b4e93255be57a846e7d69, ????? ???? ????? ??????? ???? ???? ??????,subjective,SP
616bef036b6fc1ee338e243c17e2fa4d, ??? ???? ?????? ???? ??? ?? ??????,subjective,SP
eae292e7eaeadc14504831a0674003f2, ?????????? ??????? ??????? ???? ??? ???? ??????????,subjective,SP
8ddf2b144564a3ce1f83b5a787bc5782, ??? ????? ???? ???? ????? ?????? ??????????,subjective,SP
4f22a10b4a5a8b0d7e87c6b23532d3a8, ??? ?????? ???? ???? ????? ??? ??????,subjective,SP
b1f08223e8b3303281bba4779f58a3d6, ? ??? ??? ???? ??? ???????? ????,subjective,SP
5f5294b286688b2b710c139ea5e0d336, ??? ?-? ???? ????? ???? ??? ????????,subjective,SP
e4997e2fdb1c5689012de8b6dfbcc00e, ? ???????? ?????? ????? ?????? ?????? ?????,subjective,SP
8e1da82a826077e705a4768665190c3e, ??? ??????? ?????? ??? ?????? ????? ??????????????????,subjective,SP
e064cd082f0a203f5706dce1b3ecf3cb, ??? ?? ???????? ??????? ??? ?????? ?????,subjective,SP
58694709ea5b7430b3481185942bef71, ???????? ???????? ????? ???? ????? ????? ????,subjective,SP
dca9821b5c24072b961a4c6efa35dcb2, ?? ??????? ?????? ???????? ????????? ??? ???,subjective,SP
5f001a25f351cbc94f80aa63e28019a6, ??????? ????? ??? ??????? ???? ???????????? ??????,subjective,SP
54c481fee31da607ba666cd981b65a72, ???????? ??????? ???? ????????? ???? ??????? ????,subjective,SP
54790b1110dea7c785342f1bcbc2e003, ?? ?????? ‘???????? ??  ????? ???????? ????!,subjective,SP
5e93f57e7235ee913e8c57b571ad6fc6, “????? ?????” ?? ????????? ????? ?? ?????,subjective,SP
02f9d00b1995de625cf5fd3aeaabcdfb, ?????? ????? ? ????? ????? ?????? ??????,subjective,SP
ccca3b89137381e0ceaa095c11e0619a, ?????? ????????? ?????? ??????? ???? ????,subjective,SP
84e5acb1ee00df5e6079620f0d549c8c, ??? ???? ???? ???? ?? ????,subjective,SP
bb4ec69d87c6e910c03d7baef55433ee, ???? ????? ???? ??????? ???? ?????,subjective,SP
0c2ac7755962ce122534ec5fc497874d, ?????????? ?????? ???? ????? ??? ???????,subjective,SP
c4189ce5763996bd9c61345d9201fb00, ????? ??? ?????? ?????? ???? ???????,subjective,SP
54b5c9a8a0d75ff43c7824d2f71a3b2d, ??? ??? ??? ?????? ?????? ????,subjective,SP
761160199a8c806145deb3adc5256421, ????? ????? ??? ???? ????????? ????????,subjective,SP
2bd54ee41386cd1753a3516e1f5fee90, ?????? ????? ????? ?????? ??? ????,subjective,SP
0e148a9e674a4083951b36b9a49834de, ?????? ?????????? ?????? ???? ??? ????,subjective,SP
9715e09294e14b4114dec43d8939c080, ?? ????? ?????? ???? ????????? ??? ?????????,subjective,SP
60ba08fc4426b41055d3f7b7afe3eba1, ?????? ???? ???? ?????? ????????? ???? ??????,subjective,SP
c57502b01c79c949bf542af40b0418a5, ???????? ?? ????????? ????????? ?????? ??? ??????,subjective,SP
62f81a3e36513f8b787d2d9c01356fd3, ??? ?????????????? ??? ???? ????? ????? ??????,subjective,SP
405036fb8ad4ca651d4d3f17f892e9d5, ??????? ????? ??? ????? ????? ????? ???,subjective,SP
1d67ad551674c5bc165969f82909e27d, ? ????? ????????? ???? ??? ??? ???,subjective,SP
dc3f92ae11dfe8ce2c7c221b424701ed, ??? ???????????? ??????? ??? ???? ????????? ?????????,subjective,SP
7baddd7fdf415e72a8f119502fa4ea36, ?????? ??????????? ??? ?? ????? ???????????? ?????????,subjective,SP
4e4b072c85356a0b918de884e3b5f193, ?????? ???? ?????? ???? ?????? ???? ??????,subjective,SP
077b5fdace096364c28ec947f400d7fa, ???? ??????? ???? ???? ?????? ???,subjective,SP
9a31023025563bcebd52f1a5f66f9eb9, ???? ????? ????? ??????? ?????? ?????,subjective,SP
becf5d773073439e0b49eef67592b9ce, ????????? ??????? ???????? ???? ????? ???????,subjective,SP
8e5f31f60dc49e1a6d4c2e8c3e5d7840, ??? ????? ??????? ????? ?????? ?????,subjective,SP
a59770ecdcc4a7d196ce35d9e799db02, ?????????? ???? ??? ???? ?? ????????,subjective,SP
cd661023e60f012b411fc0ff91763df6," ??? ?????, ????? ????? ??????????? ????????? ??? ????",subjective,SP
9dacf3e3dbd49da94d18aae48c35e2d9, ?? ??????? ??????? ???? ?????? ???? ??????? ?????,subjective,SP
f5b2f18a5c3dcbd20860a828316601f6, ?? ????? ???? ???? ???????? ???????? ??? ??????,subjective,SP
3196ff71465b2f1d365d520a3f2f0c35, ???????? ????? ??????????? ??????? ????????? ?????????? ???? ?????,subjective,SP
eb94e21caf28ff44ffb0811c3080e480, ????? ???? ????????? ??? ?????? ???? ?????????,subjective,SP
11096d0c80cc12953f69c6b54c304179, ???????? ???????? ???? ???? ?????? ????? ??????,subjective,SP
6db420f2cd45cdc8539cee3388632f99, ?????? ??? ??????? ?????? ??? ???? ????,subjective,SP
f94b08a67bd4cf18dffa8ba79b96f0a3, ???? ???? ??????? ????? ???? ???? ??????,subjective,SP
307157f2a18c072c78dbb713a22dc347, ?????? ??? ???? ????? ???? ??? ??????????????,subjective,SP
826f851837698003720355a694924e7d, ???? ????? ????? ?????? ?? ???? ??????,subjective,SP
d389a62ee1f9e7b79894c4c74d708a62, ??? ????????  ?? ???????? ??? ???? ????????,subjective,SP
695cb98c0849395ba4b493dae79141e0, ?????????? ???? ???????? ?????? ??? ????? ??????,subjective,SP
6c3d4ae3629b64c152871ef446e6cda2, ?????????? ?????? ??????? ???? ???? ?????? ???????,subjective,SP
b0d1b51ec1e90ab77d4d83bfa3663ee6, ???? ???? ????????? ??? ?????? ???????? ???????,subjective,SP
e7dc1ac9aa153ca5c5a599bf95e0fa3c, ?????? ?????????????? ?? ??????????? ????????? ??????? ??????,subjective,SP
c6e115fb26fa5d85fc51fd750c67186e, ????? ????? ???????? ????? ???? ?????? ????? ????,subjective,SP
d1bc84eed80d819187ea89a6b8b5290e, ????????????????? ?????? ?????? ????? ??? ???????,subjective,SP
8d3e81855f44cf6fa5433d2df3a74327, ????? ??????? ??? ??? ???? ????? ???? ????????,subjective,SP
afd69cf685fe60afbe3a8574f65570ab,  ????? ??????? ?????????? ????????? ???? ????? ????? ???????,subjective,SP
069ee586ece4b113e8db6691e5f1c87b, ??? ????????????? ???? ???????? ?????????? ????????,subjective,SP
5a26d7eb1f4c6bc3d8549a4e88f0057e, ???? ??? ????????? ????? ????? ??????????,subjective,SP
749bca2cd7a4bf7dcf992c52b43776cb, ???????? ????? ?????? ??? ???? ?????,subjective,SP
c6c2f73ca26d07405715797795b6d388, ????? ?????? ?????? ??????? ??????? ???????,subjective,SP
1161064ee389039a3a9822b35086c5c3, ???????????????? ?????? ??? ?????????? ???? ??????????? ????? ??????,subjective,SP
5d59ec15980365514802a4f589425b73, ??? ???? ????? ??????? ?????? ???????? ?? ????? ???,subjective,SP
32f9a1ec02d30b6b50bebc2e930da8cb, ????????? ??????? ??? ??????? ????????????? ????? ????????? ?????? ??????,subjective,SP
bcce36c88f2453a2fdfdbedc16eb9a21, ?????? ??????????? ???? ??? ??? ???? ????,subjective,SP
169764661aec19927586ca58243ee72b, ? ????? ??????? ????? ???? ???? ???? ??????,subjective,SP
51ca94a19713b4a1a7d20dc50a504849, ???? ?????????? ????? ???????? ???? ?????? ??? ?????,subjective,SP
8b095d34c0001c6ba457c1a97ef7efe7, ? ??? ?? ????????? ????? ??????,subjective,SP
2ef1035d9cd9064c4ca4955ba3b8adfc, ???????????? ???? ????????? ? ???????????? ????? ????????,subjective,SP
128e6b3039473438caa8d67a9d22c6cd, ???? ???? ?? ????? ? ?????? ????? ?????,subjective,SP
62bf6778f92f3c5b4b80237ce187c752, ????????? ????? ????-? ???? ??????? ???????,subjective,SP
545de3ca54545401decf8b492fc27a7f, ??? ?????? ????? ???????? ??????? ??? ???,subjective,SP
1486a3661980d8cfb95b2683e6c143c7," ???? ??????, ???????? ??????? ??????? ??????",subjective,SP
055e8aa54ef59aaeda70f782dd1b8c14," ?????? ?????? ??? ????, ????????? ? ?????? ??????",subjective,SP
2dca874c2797e1b302ccb1a372902c2e, ????-????? ?????????? ?? ????? ??????????? ??? ????????,subjective,SP
021238a9f25534edfcafd8b517562f85, ?? ????? ??? ??? ???? ???? ????????? ?????,subjective,SP
9993f4c3a5b4568dd932f8ffab63314e, ??????????? ?????? ?????? ???????? ???????????? ??????,subjective,SP
f6f5d0d4fabc9c8f1f4b9c870b5c1f09, ???? ??? ????? ???? ????? ?????? ????,subjective,SP
513195f6da01d22178a92e1323c84b97, ????? ???? ?????? ??? ??? ??????? ????? ???????,subjective,SP
6932d4d35d64d038f46f7470ba6dbd0a, ???????? ???? ??????? ?????????? ????????? ????? ??? ??????,subjective,SP
6975ba67eff650b0a6ad9c2283eddd2a, ??? ??? ??????? ??????????? ?????? ??????? ?????? ???,subjective,SP
f5773ff51ec3bbc7902ce91f8d5b5d65, ?????? ????? ???? ??????? ???? ?????,subjective,SP
3c951d8168eb9079290918a8f2fa35b6, ???? ???? ????-???????? ????? ???????? ????? ??? ???????,subjective,SP
b010cbdec7e647a3973d01a46ec9ff8d, ??? ?????? ?????????? ???? ?? ???,subjective,SP
d6cbe84316664ffe1a67d2dd201687e9, ???? ??????? ??????? ??? ???? ????? ???? ???,subjective,SP
85c6a42fd1facaac3f86f2596d4084af, ??? ??? ????? ???? ??? ??? ???? ???,subjective,SP
2e312b032a971d7438aafade9d479976, ???? ?????????? ???? ??? ??????? ??????? ?????,subjective,SP
bada634517c5af84381a00b15d9293db, ?????? ??????  ?? ????? ????????? ???? ????? ????,subjective,SP
7582ca20837ede751d14fccca68a5faf, ?????? ???? ??? ??? ????? ????,subjective,SP
8520afdb9dc693f923775bd30b7a435a, ??????????? ??????? ????? ?????? ????? ??? ????,subjective,SP
b48f1742ca7cecf763f15ba17bd5b0b9, ???? ???? ???? ????? ?? ???? ?????? ?????,subjective,SP
fb1eab0c5c192e02097e0b74f5c51dea, ??????? ????? ????? ???????? ???? ????? ????????? ???????,subjective,SP
8b2375d4f439ffd4e2b82e26c63c57b5, ????????? ????? ? ????????? ??????? ??????,subjective,SP
82af52b5b36f9c54ccd706ca0f5b02e1," ??????, ‘???? ????? ????? ?????????? ???? ????????",subjective,SP
9cb6ef9fcdc8b3a8d32e3a1607512f6e, ????????? ???? ???? ???? ????? ????? ??? ???????,subjective,SP
0cd54a5e77536c444c12bfbe698bf28e, ?? ????? ??????????????? ??????????? ??? ???,subjective,SP
21c7c395d2ee6b6b51c47791884d505e,  ??????????? ??????? ‘????? ? ??? ??????? ???? ???????,subjective,SP
2147324b82dadfbff9f159f09f9695cd, ??? ??? ?????????? ?????? ????? ??? ?????? ??????,subjective,SP
71bcad75db28d4147d482a008fa58a7a,????????? ???? ??????? ?????? ?????? ??? ?? ??????????,subjective,SP
b8c5c9d605ae7b44684792d2abeb581c, ?????????????? ??? ?????? ???? ?????? ???? ????????? ?????,subjective,SP
742f8739e87444ae3459f87c68c6c43f, ???? ??? ???? ????? ?????? ?????? ?? ????,subjective,SP
3944488c87a6486f1adcf4520334be93, ??? ????? ??? ??????? ?????? ????? ??????? ??????,subjective,SP
e8b6b215a3b46ed89a31a3f314c6796b, ?????? ???????????? ?????? ??? ????? ???????? ?????? ?????,subjective,SP
74bb9cd959992af7d2c5f4737610f521, ????????? ?? ?????? ?? ?? ??? ????????????? ?????????,subjective,SP
a42a688cac3691b877dc14fb60133255, ????? ???????? ???? ?????? ???? ??? ???? ???????,subjective,SP
b494bb36ac0cb15a0b68c97436f94822, ?????? ???????? ?????? ????? ??????? ?????? ??? ?????,subjective,SP
bbaa1b9ebad222cb62061936450a2fb1, ????? ??? ????? ??????? ????? ????????? ????????? ????????,subjective,SP
e162c70c7fc75ac3756bb6e1485b5ab7, ?? ?????????? ???? ????? ?????? ???? ????? ??????,subjective,SP
7129d3c726d8da04f6de177a8ef8f971, ????? ?? ????? ???? ??? ??? ????? ?????,subjective,SP
4783fa190379c9fd0efe10b4e02a2755, ????? ???????? ????? ??? ?????? ???? ??????? ??????,subjective,SP
c08688477b2f3030e4c48896ff6798b6," ???? ???? ??, ??????? ?????? ????? ?????? ????",subjective,SP
7e89fb15467529847cd5ca33b9759aa9, ????? ????? ??? ?? ????? ????????? ??? ?????,subjective,SP
2643548a7393827c3fbcbdb2ce3bc2de, ??????? ????? ?????? ??? ?????? ???? ???? ?????,subjective,SP
37fd773ff55a124fd8fc5129b6201f44, ? ????????? ????? ??? ??????? ???? ????,subjective,SP
73694fc23f171801972541db6894ff1e, ??????? ???????????? ?????? ????? ????? ??????? ?????,subjective,SP
fd3fc1445a5eb533270f3373fdc9a4a1," ???? ????, ??? ??? ???????? ?????? ???????",subjective,SP
8668064beb50d6421003275fa99df708, ?????? ????? ?????? ?? ??????????? ??? ??????????????,subjective,SP
da71bf805bee92b113189c113d700e69, ?? ??? ???????? ?????? ?????????? ??? ?????????,subjective,SP
73098015768bc6601811bf5fa5110cd5, ??? ???? ??? ???? ???? ??????? ????,subjective,SP
c5fe71c000f1e7e503be5fb31052347f, ??????? ??? ???? ???? ???? ???? ????????,subjective,SP
8f8dba80055402614ff57ff84f94c70b, ????? ?????? ???? ?? ????? ?????? ???????,subjective,SP
23da56ab05cb2b81e8de3651b835a052, ??? ??????? ??? ????????? ??? ???? ????????,subjective,SP
ab5a0f05f0c07e44103760e6bc6a1789, ? ????????? ????????? ??????? ???? ????????,subjective,SP
3d984ec601aa56cd8d8dca704da4da37, ???? ??????? ????? ????????? ???? ??????,subjective,SP
63ed3075a4592dda503be6db9d2f2ec4, ??????? ???????????? ??? ???????? ?? ????,subjective,SP
b12079599e6e59a5cea86a83e038e452, ????? ?????? ???? ??? ‘??? ?????  ????????,subjective,SP
acee83d7c18828751201feebc046571b, ?????????? ???? ?????????? ??????-????????? ??????? ????? ???????,subjective,SP
9e6226df4bf0bc72703d14d2aec24e22, ?? ????????? ????? ???????? ?? ???? ?????,subjective,SP
e65485407af4f836d346e925120a1d69, ???? ???? ???? ???????? ??????? ???????? ??????,subjective,SP
06fa4b7d3335277379acf354aa83b1bd, ???? ????? ???? ? ????? ??? ?????,subjective,SP
ac5ba826557b7c990740fc70b587522d, ?? ????? ?????? ??? ?? ???? ???????,subjective,SP
13b43828e6efd58c0d9367219edc6e7d, ?????? ?????? ???? ?? ???? ????? ?????,subjective,SP
32935b95997ae1684e96d31249f33cac, ?? ???????? ?????? ??? ???? ???? ??????????,subjective,SP
5e59ea673af69c25c358af766b971f78, ??? ??????? ?????? ????? ???? ???????? ???,subjective,SP
ed9ec183d41e6d5d759f1f91da43cf21," ?? ???? ??????, ?? ?????????, ?? ????????",subjective,SP
ad400ebb539927ac6478743296231c53," ??? ?????????, ???????? ??????? ???? ???? ????????",subjective,SP
b9bb1ebc63cd87505bcbded906139474, ???????????? ?????? ???? ?????? ????? ???? ???????,subjective,SP
d3024722bc94ec4d8cb7c0e0c9e9a165, ????? ????????? ????????????? ??? ???? ???? ?????,subjective,SP
4db1c1160cf756deaf2b2adebbd53437, ????? ??????? ?????? ???? ??? ???? ?????,subjective,SP
7a6a80865f23f3c20ad32b0f1405f827, ????? ?? ???? ????????? ???? ???????? ?????????,subjective,SP
1b6cd65e3b873236ec685ab98818c8f4, ????? ? ???????? ????? ?????? ??????? ??????,subjective,SP
9c2074b851cb74fbae14af90095dcace, ?????? ??? ??? ??????? ???? ? ???,subjective,SP
5f512d23485316478d306d4246677a59," ????? ????, ???? ????? ????? ?? ?????",subjective,SP
b8a0e213d12afdb99701f7809d0c5397, ??????? ??????? ????? : ???????? ??????????? ????????,subjective,SP
99c3f7a26ccfd1461d5de719366bb156," ????? ???? ???, ??? ????????? ??? ????",subjective,SP
48c58f3c98b84e7dd42f084c0d33db61, ?????????? ?????? ????? ???? ???? ???????? ???,subjective,SP
242facf66c075a70047447c20e733193, ?????? ????-????? ???? ??? ????????? ?????? ??????,subjective,SP
d0b30fe0dece4cbf328bfb57a8896586, ??? ??????? ???? ?????????? ??? ?????? ????????,subjective,SP
1a130ff42c02a5f86a2e9eb29da39b20, ????? ?? ????? ?? ??? ???? ???,subjective,SP
dea55d5bc354f74ac1db4ba05024bda8, ??? ?????????? ???????? ????? ????? ?????? ????,subjective,SP
32539f56127c107b7cf14db6da63efbe, ???? ? ??????? ????? ???????????????? ???????? ???????,subjective,SP
39f0578ab5e07d5ad91ffc2c05f09612, ??????? ????? ?????? ?? ?????? ?????? ????????,subjective,SP
6f7787a00a94fa431ddb809b943024d3, ????? ???? ?? ?????? ??????? ????? ???????,subjective,SP
f3e064361e146f068732e7f28eca96fe, ???-??????? ???-????? ?????? ????????? ???? ???? ???????,subjective,SP
5591b382132d3ec6c28dd371e68c2d81, ??????? ???????? ??????? ? ??????????? ????????? ???????,subjective,SP
ed5f35a2fe8af49e48353b8ceafa26ce, ????? ?????? ???? ?????? ?????? ???? ??????,subjective,SP
57fc18196f9231620236111ec777e7f7, ???? ?? ??? ?????? ??????? ??????? ?????????,subjective,SP
37754001d182b56787079f5a0242c96d, ?????? ?????? ?????????? ??????? ?????????????? ??????? ??????,subjective,SP
12d5d699da008d765aa4cd3783d632f3, ?? ???? ???? ??? ?????? ?? ????????,subjective,SP
09db312e648aac4de5a8f3ee1e004794," ???? ???? ?????????? ????????, ???????? ????? ????",subjective,SP
f9fcdc14a9980f3031b6597121a19c35, ?? ??????? ???? ???? ??????? ????? ??????,subjective,SP
e050588d91eae8f47bcf74ca38892e87, ???????? ??? ?????? ???? ??????? ????? ?????,subjective,SP
dcaf648628338b71cb3716170396dc58, ??? ?????? ???? ??? ???????? ??????????? ??????????!,subjective,SP
1bb03a6e64f9a276d2fe90e640e0fc0c, ????? ?????? ?? ???? ???? ??? ?????????,subjective,SP
63252371c52a42ebf0ca0de237d54bbc, ?? ?????? ???? ???? ????? ???? ???????,subjective,SP
8d1ed6d5cd887b99e0e285e806494226, ???????? ?????? ???? ??????? ???? ??????????? ???????,subjective,SP
01483f967e34e27715d2326b25e108e8, ??????? ??? ????? ??? ????? ??? ?????,subjective,SP
b031ad029d2fb1e030d71e077ed6742f, ?????-????????? ????? ???? ???? ?????????? ??? ?,subjective,SP
597142d7245472372e542d7fb46697c3, ???????? ??????-??????? ?????? ???? ???????? ??????? ????,subjective,SP
2bf8e7d9f23299310d992247ee7e6f5b, ?????? ??? ?????? ??? ???????? ??? ????,subjective,SP
2e86b21c006e1436a6f9d48e958b71a4, ?????? ????? ?????? ?????????? ?? ????? ????????,subjective,SP
626e27361438c9b2bcb153930261bb29, ????? ??????? ???? ???? ???????? ???? ?????,subjective,SP
0423f7594c5dafddd0324b214201e2ea, ?????? ??????? ?? ???????? ??????? ????? ?????,subjective,SP
f221b6211b46d03b20a1cc37ee239c8f, ????? ????????? ??? ???? ?????? ???? ?????,subjective,SP
1e812bf97ff668b50375bc9cd0542a02, ??????? ??? ???? ??????? ??????? ??? ???,subjective,SP
7e0db10a9599d1bd6efedbb9f097800a, ?????? ??????????? ???? ??? ?????????? ???? ????? ????,subjective,SP
49f10f09ee0b8117152cb3b3f7d52f00,??? ???? ????? ?????? ???? ??? ?????? ??????,subjective,SP
7c927792141836492e98019c31f607bd, ????? ??? ?????? ?????? ????? ???? ???? ????,subjective,SP
a78025f142d5258cea6f9a3b27d225b4, ????? ???: ?? ??????? ??? ?? ??????? ??????,subjective,SP
747a91ab65fea04853cecceb6f713061, ?????????? ? ??? ????????? ? ??????????? ???? ?????,subjective,SP
8b20a8ed60e94caf3716629fca51324f, ??????? ???? ?????? ????? ???? ????? ???? ???????,subjective,SP
8dcd5ed795c7cc9ce8d3e81677f059a2, ??????? ?????? ? ???????? ???? ?????? ???????? ??????,subjective,SP
0e5cdeb5821db018ef0629b658e6bd3c, ?????? ????? ????????? ??? ?????????????? ??? ??? ???????,subjective,SP
0dbaad0c2a0f52bddb05065d0a98986c," ???? ?????? ?? ????????????????, ???????? ??????? ???????? ???????????",subjective,SP
4cf8c028fe3f833fec4892b730e396e6, ??? ??????? ? ????? ??????? ????????? ?????? ????,subjective,SP
b5b91a93a081305481f9dd64c12f2a24, ? ????????? ????????? ????????? ??? ????? ?????????? ????????,subjective,SP
6e29369b4cce4d2dcbcdf881faad8c82, ???? ???? ?? ???????? ??? ??????? ? ??????????,subjective,SP
a12a94e1884d6124045ed7d487981e7b, * ???????? ??? ????? ??????? ?????? ?????? ??????,subjective,SP
c4d987193c85889ac9ca4e39594f3707," ????? ???: ???? ??????? ??????????, ??????????????? ? ?????????",subjective,SP
d874ac0652958d716f8923efcdb1cd48," ???? ????, ?????? ????? ???????? ??? ??? ??????",subjective,SP
756922428ed7811b9ee25b1cbc99b8f4, ????? ?? ????? ??? ?? ?????? ??????? ????,subjective,SP
66bb0c3a387f68afc1796d81a6445b9e, ?????? ???? ???? ?? ?? ??????? ????????? ??????,subjective,SP
480a8d409d9eb3bd80373c2f6eb2738e, ?????? ??? ? ??????? ??? ?????? ???? ????,subjective,SP
f3bfbb08d042712b76aaca168258b346, ??????? ??????? ????? ?????? ???? ????? ????? ???????,subjective,SP
089f490de9a9203af2000b1db7314eb5, ????-???????? ??????? ????????? ????? ??????????? ????????? ????????? ??????,subjective,SP
32b7808bd71c5cce22d0065e870efec3, ???????? ????????? ???? ??????????? ??:-?? ????? ??? ??????,subjective,SP
bd3bb42b7377125a451936bde6d1a479," ???? ????, ????? ????, ????, ???? ??????? ?????",subjective,SP
62b67f05d1de70dafb99e888f5aa2140, ????-????????? ??? ????? ??????? ??????? ?????????? ????? ??????,subjective,SP
3d3ca6ab4dc2f1bcd89d46170003b826," ??????? ????? ??? ????? ??????, ???????????? ??????? ????????",subjective,SP
7a7c5a49abaadd25a958041b38d682d8, ??????? ????? ????????? ?? ?????????? ???? ??????? ??????,subjective,SP
5594711ad9d9e2848d04dceff1383c82, ????? ?????? ??????? ???????? ???? ???????? ???? ??????,subjective,SP
fe1b8cdc8b0262ffdfd4d62a4dcee6d4, ?????????????? ?? ??? ???? ???? ????? ??? ??????,subjective,SP
ca549f3f9e490a97ab3e2fe5d8810886, ??????? ????? ????????????????? ???? ??? ???? ???? ??????,subjective,SP
755cd939cb1096ffa31c6f1f59d94f04, ?????? ???? ??????? ?????? ???? ???? ????? ??????,subjective,SP
893557d668154c21a62b9ee44306fac7, ??????? ???????? ????? ? ??????? ???? ?????? ?????????,subjective,SP
3eae18cacb580b07e9133db4918492d0, ????????? ???? ??? ??????? ????? ?? ?????? ?????,subjective,SP
7761006c243802fc2c84a87a1b4ee5c9, ?? ?? ????? ?????????? ?? ?????? ???? ??????,subjective,SP
92a683b70c4d011da038617f458cf6be, ?????? ?????? ????? ?????? ?????? ???? ?????? ????,subjective,SP
96a7fd61b9a1e283ab47309f5cb8125a," ??? ????? ??? ?????, ???-??????? ? ????? ?????????",subjective,SP
42cdeeb14ebb661262fca25fc27b635a, ??? ???????? ? ??????? ??? ??????? ??? ????,subjective,SP
19d50e1a3b565614ed25e6c0f1e92144, ????? ? ??????? ?????? ??????? ??? ???? ????,subjective,SP
275a26f740620346953cd71c55a81449, ?????????? ???? ????? ? ??????? ????? ??? ????,subjective,SP
9a3ca5d803609aa7a78aea4643f277a7, ???? ???????? ???????? ?????? ????????? ?? ??????? ????????,subjective,SP
63cc9a0f8a0b57f77f06947021566857, ? ??'??? ????? ????? ??????????? ?????? ???????? ????,subjective,SP
82aa3f0356ebd3acc5a8c51d89f952ad, ??? ???? ???? ????? ???? ?? ?????? ???????,subjective,SP
6486372aa11308436c1981d926f78b83, ???? ?? ????? ???????????? ?????? ? ????????? ?????????,subjective,SP
67349d93dac00b328c962ccfff24dece, ?????? ???? ???? ?? ???? ??????????? ????? ????,subjective,SP
b5135f35c583ed6bc4780a04b631859c,"  ???? ????, ‘???? ???? ?? ????? ??? ????",subjective,SP
